Price,Levy,Manufacturer,Model,ProdYear,Category,LeatherInterior,FuelType,EngineVolume,Mileage,Cylinders,GearBoxType,DriveWheels,Doors,Wheel,Color,Airbags
392,2476,CHRYSLER,Sebring,2001,Coupe,Yes,Petrol,3,289520,6,Automatic,Front,2,Left,Black,12
35,0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,0,4,Automatic,Front,4,Left,White,6
12544,878,HONDA,Civic,2009,Sedan,Yes,Petrol,1.8,75000,4,Automatic,Front,4,Left,White,12
14113,0,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.8,130000,6,Tiptronic,Front,4,Left,Blue,6
28225,0,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,104000,6,Tiptronic,Rear,4,Left,Grey,12
15053,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,586436,4,Automatic,Front,4,Left,Silver,4
20071,0,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,256000,4,Tiptronic,Front,4,Left,Silver,6
17249,0,FORD,Escape 3.0,2010,Jeep,No,Petrol,3,166635,6,Automatic,4x4,4,Left,Black,6
24239,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,20100,4,Automatic,Front,4,Left,Blue,4
5645,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,596900,4,Automatic,Front,4,Left,Orange,4
13172,779,FORD,Fusion,2013,Sedan,No,Petrol,2.5,208723,4,Automatic,Front,4,Left,Grey,0
5209,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,69219,4,Automatic,Front,4,Left,Silver,4
2979,1203,DODGE,Ramcharger,2011,Sedan,Yes,Petrol,3.6,252253,6,Automatic,Rear,4,Left,Black,12
17249,2971,MERCEDES-BENZ,C 36 AMG,1995,Sedan,Yes,Petrol,3.6,150000,6,Automatic,Rear,4,Left,Silver,2
19757,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,83200,4,Tiptronic,Front,4,Left,Silver,12
28,0,TOYOTA,Prius,2006,Sedan,Yes,Hybrid,1.5,252800,4,Automatic,Front,4,Left,Silver,6
7527,0,OPEL,Vectra B,2000,Sedan,No,Petrol,1.6,11111,4,Automatic,Front,4,Left,White,4
41811,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,92627,4,Automatic,Front,4,Left,Silver,4
40340,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,114778,4,Automatic,Front,4,Left,Black,4
7213,0,FORD,Transit Fff,1991,Microbus,No,Diesel,2.5,111111,7,Manual,Rear,4,Left,White,1
408,0,LEXUS,LX 570,2010,Jeep,Yes,Petrol,5.7,174000,8,Tiptronic,4x4,4,Left,White,12
15681,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,0,4,Tiptronic,Front,4,Left,Grey,8
5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4,Automatic,Front,4,Left,Black,12
14740,0,FORD,Transit,1999,Microbus,No,Diesel,2.5 Turbo,326432,4,Manual,Rear,2,Left,Red,2
13485,0,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,288000,4,Automatic,Front,4,Left,Black,4
51166,765,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2,135547,4,Automatic,Front,4,Left,Grey,4
2430,753,GMC,TERRAIN,2012,Jeep,Yes,Petrol,2.4,204048,4,Automatic,Front,4,Left,Silver,12
8467,1249,SUBARU,Forester,2017,Jeep,Yes,Petrol,2.5,289714,4,Automatic,4x4,4,Left,Blue,0
24123,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,132356,4,Automatic,Front,4,Left,Black,4
9408,0,MERCEDES-BENZ,C 180,2000,Sedan,No,CNG,2,19000,4,Tiptronic,Rear,4,Left,Silver,6
16308,0,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,107000,4,Tiptronic,Front,4,Left,Black,10
4547,614,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.2,171138,4,Automatic,Front,4,Left,Blue,4
25000,1816,MAZDA,CX-5,2014,Jeep,Yes,Diesel,2.2,59000,4,Tiptronic,4x4,4,Right,Red,8
392,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038,6,Automatic,4x4,4,Left,White,12
25089,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,96800,4,Automatic,Front,4,Left,Black,4
470,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,182024,6,Automatic,4x4,4,Left,Black,12
48610,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,75000,6,Tiptronic,4x4,4,Left,White,12
3293,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382,4,Automatic,Front,4,Left,White,12
27911,585,HONDA,Civic,2013,Sedan,Yes,Petrol,1.8,90000,4,Automatic,Front,4,Left,Silver,4
59831,640,HYUNDAI,Genesis,2013,Coupe,Yes,Petrol,2,53885,4,Automatic,Front,4,Left,Black,4
13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,358526,4,Automatic,Front,4,Left,Orange,4
80,0,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,1.8,1000,4,Automatic,4x4,4,Left,White,2
627,1053,FORD,Explorer,2014,Jeep,Yes,Petrol,3.5,145832,6,Automatic,Front,4,Left,Silver,12
21940,642,SSANGYONG,Korando,2012,Pickup,Yes,Diesel,2,201897,4,Automatic,Front,4,Left,White,4
20698,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0 Turbo,78000,4,Automatic,Front,4,Left,Red,12
13172,0,HONDA,Cr-v,2005,Jeep,No,Petrol,2.4,150000,4,Automatic,4x4,4,Left,Black,4
5331,0,MERCEDES-BENZ,C 200,1996,Sedan,No,CNG,2,305222,4,Manual,Rear,4,Left,Black,2
22843,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,87865,4,Automatic,Front,4,Left,Silver,4
17876,333,FORD,Fusion,2014,Sedan,No,Hybrid,2,110200,4,Variator,Front,4,Left,White,8
25716,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,36458,4,Automatic,Front,4,Left,White,4
4861,0,OPEL,Vectra,1996,Sedan,No,Petrol,1.8,319000,4,Manual,Front,4,Left,Golden,2
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,265917,4,Automatic,Front,4,Left,Silver,4
314,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802,4,Automatic,Rear,4,Left,Black,12
11447,0,BMW,525,2002,Sedan,Yes,Petrol,2.5,160000,4,Tiptronic,Rear,4,Left,Silver,10
37320,0,MERCEDES-BENZ,S 350,2006,Sedan,Yes,Petrol,3.5,176000,6,Tiptronic,Rear,4,Left,Black,8
4077,0,BMW,316,1995,Hatchback,No,Petrol,1.6,250000,4,Automatic,Rear,2,Left,Black,1
1960,781,FORD,Fusion,2012,Sedan,Yes,Hybrid,2.5,375862,4,Automatic,Front,4,Left,Black,0
27946,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,102152,4,Automatic,Front,4,Left,White,4
2600,0,FIAT,Cinquecento,2000,Hatchback,No,Petrol,1.1,170000,4,Manual,Front,2,Left,Black,2
13172,761,HONDA,FIT,2010,Sedan,No,Hybrid,1.8,368000,4,Variator,Front,4,Left,Grey,12
23138,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,191836,4,Automatic,Front,4,Left,Silver,4
46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771,8,Automatic,4x4,4,Left,Black,0
42337,0,NISSAN,Patrol,2010,Jeep,No,Diesel,3.0 Turbo,167855,6,Manual,4x4,4,Left,Blue,6
13485,0,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,121000,4,Automatic,Front,4,Right,Silver,6
14113,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,181022,4,Automatic,Front,4,Left,Black,12
29793,0,HONDA,Pilot,2010,Jeep,Yes,Petrol,3.5,17000,6,Automatic,4x4,4,Left,Black,10
31047,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542,6,Automatic,Rear,4,Left,Silver,12
1725,934,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,163875,4,Automatic,Front,4,Left,Black,12
220,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958,4,Automatic,Front,4,Left,Black,0
13500,0,BMW,5.30E+62,2004,Sedan,Yes,Petrol,3,210000,6,Tiptronic,Rear,4,Left,Silver,8
470,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,146395,6,Automatic,Rear,4,Left,Grey,12
627,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,5.5,101424,8,Automatic,4x4,4,Left,Grey,12
94,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,261928,4,Automatic,Front,4,Left,Black,0
21395,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,169834,4,Automatic,Front,4,Left,Grey,4
4234,0,BMW,325,1997,Sedan,No,Petrol,2.5,225142,6,Automatic,Rear,4,Left,Black,2
3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518,4,Automatic,Front,4,Left,White,12
3293,586,HONDA,Civic,2012,Sedan,Yes,Petrol,1.8,124509,4,Automatic,Front,4,Left,White,12
10663,0,NISSAN,Fuga,2006,Sedan,Yes,CNG,3.5,180000,6,Tiptronic,4x4,4,Right,Silver,10
26475,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,75876,4,Automatic,Front,4,Left,Grey,4
10663,645,NISSAN,Versa,2011,Hatchback,Yes,Petrol,1.8,143000,4,Automatic,Front,4,Left,Black,10
37320,1481,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3,51824,6,Automatic,4x4,4,Left,White,12
15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6,Automatic,Rear,2,Left,Silver,12
3607,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,290280,4,Automatic,Front,4,Left,Silver,12
9408,0,TOYOTA,Ipsum,2002,Sedan,No,CNG,2.4,229000,4,Automatic,4x4,4,Right,Blue,6
10117,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,170000,4,Automatic,Front,4,Left,Grey,4
28830,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,132020,4,Automatic,Front,4,Left,Silver,4
24891,0,NISSAN,Versa,2011,Hatchback,No,Petrol,1.8,53330,4,Automatic,Front,4,Left,Black,2
3000,0,VOLKSWAGEN,Jetta,1995,Sedan,No,CNG,1.8,1101001,4,Manual,Front,4,Left,White,1
50,0,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.5,0,4,Automatic,Front,4,Left,Silver,8
30891,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,100658,4,Automatic,Front,4,Left,Silver,4
282,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8,35494,4,Automatic,Front,4,Left,Black,12
24148,0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.4,152000,6,Variator,Front,4,Left,Grey,12
46207,1375,HYUNDAI,Genesis,2015,Sedan,Yes,Petrol,3.8,121758,4,Automatic,Front,4,Left,White,4
5200,1236,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,144000,4,Automatic,Front,4,Right,White,4
43952,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,111643,4,Automatic,Front,4,Left,Grey,4
2430,697,VOLKSWAGEN,Passat,2015,Sedan,Yes,Petrol,1.8,141875,4,Automatic,Front,4,Left,Grey,12
55515,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,64691,4,Automatic,Front,4,Left,Silver,4
94083,1104,BMW,X5,2015,Jeep,Yes,Diesel,3.0 Turbo,97000,6,Tiptronic,4x4,4,Left,Black,12
23521,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6 Turbo,76099,4,Tiptronic,Front,4,Left,Carnelian red,15
27435,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,109000,4,Automatic,Front,4,Left,White,4
10506,761,FORD,Transit Connect,2010,Goods wagon,Yes,Diesel,1.8 Turbo,85000,4,Manual,Front,4,Left,Red,4
22433,777,HYUNDAI,H1,2014,Jeep,Yes,Diesel,2.5,74210,4,Automatic,Front,4,Left,Silver,4
9095,0,MERCEDES-BENZ,E 240,1999,Sedan,Yes,Petrol,2.4,26200,6,Manual,Rear,4,Left,Silver,6
11604,0,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.5,331139,4,Automatic,Front,4,Left,Grey,4
28241,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,181809,4,Automatic,Front,4,Left,Silver,4
627,1405,BMW,X5,2009,Sedan,Yes,Petrol,3,171382,6,Automatic,4x4,4,Left,Black,0
34419,891,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,2,106642,4,Automatic,Front,4,Left,White,4
25089,986,FORD,Transit,2010,Microbus,No,Diesel,2.4 Turbo,123000,4,Manual,Rear,4,Left,White,2
282,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619,4,Automatic,Front,4,Left,Grey,0
10820,919,BMW,X5,2012,Jeep,Yes,Diesel,3,229966,6,Automatic,4x4,4,Left,Black,0
282,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949,6,Automatic,Front,4,Left,Silver,12
18503,481,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,75597,4,Automatic,Front,4,Left,White,12
78403,0,TOYOTA,Land Cruiser Prado,2014,Jeep,Yes,Diesel,3,142000,6,Tiptronic,4x4,5,Left,Black,12
10036,0,MITSUBISHI,Outlander,2003,Universal,No,LPG,2.4,200000,4,Automatic,Front,4,Left,White,0
470,1514,LEXUS,GX 470,2011,Jeep,Yes,Petrol,4.6,202048,8,Automatic,4x4,4,Left,White,12
29793,1051,HONDA,Cr-v,2016,Jeep,No,Petrol,2.4,22400,4,Variator,4x4,4,Left,Black,0
9722,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515,4,Automatic,Front,4,Left,Black,12
27924,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,53000,4,Automatic,Front,4,Left,White,4
14113,915,BMW,X5,2014,Jeep,Yes,Diesel,3,110715,6,Automatic,4x4,4,Left,White,0
1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968,6,Automatic,4x4,4,Left,White,12
12074,583,HYUNDAI,Accent,2011,Sedan,Yes,Diesel,1.6,304058,4,Automatic,Front,4,Left,Black,4
470,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,35874,4,Automatic,4x4,4,Left,Black,12
21953,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,288024,4,Automatic,Front,4,Left,Silver,4
7200,0,SUBARU,Forester,2000,Jeep,No,CNG,2.5,149045,4,Manual,4x4,4,Left,Golden,4
16621,0,VOLKSWAGEN,CC 2.0 T,2011,Sedan,Yes,Petrol,2.0 Turbo,138000,4,Manual,Front,4,Left,White,6
6272,0,NISSAN,Teana,2005,Sedan,No,Petrol,2.3,172000,6,Automatic,Front,4,Left,Black,6
17562,765,SUBARU,BRZ,2015,Coupe,Yes,Petrol,2,59731,4,Automatic,Rear,2,Left,Grey,12
1411,640,SUZUKI,SX4,2013,Sedan,Yes,Petrol,2,193504,4,Automatic,Front,4,Left,Red,0
18117,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,181149,4,Automatic,Front,4,Left,Silver,4
19130,474,CHEVROLET,Volt,2013,Hatchback,No,Plug-in Hybrid,1.4,103000,4,Automatic,Front,4,Left,Black,12
15612,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,138425,4,Automatic,Front,4,Left,White,4
20,0,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,136000,5,Automatic,Front,4,Right,Silver,6
12544,0,VOLKSWAGEN,Touareg,2004,Jeep,Yes,LPG,3,176000,6,Tiptronic,4x4,4,Left,White,12
15994,0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,145000,4,Variator,Front,4,Left,Blue,6
4077,780,CHEVROLET,1500,2019,Sedan,Yes,Petrol,1.4,1232,4,Automatic,Front,4,Left,Black,12
1646,836,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,2,172003,4,Automatic,Front,4,Left,Blue,12
314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4,Automatic,Front,4,Left,White,12
35124,777,TOYOTA,RAV 4,2014,Jeep,No,Petrol,2.5,55000,4,Tiptronic,Front,4,Left,White,12
12858,765,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,159928,4,Automatic,Front,4,Left,Black,0
4704,790,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,50549,4,Automatic,Front,4,Left,Silver,4
19130,0,FORD,Mustang,2012,Coupe,No,Petrol,3.7 Turbo,107000,6,Automatic,Rear,2,Left,Red,8
2430,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339,8,Automatic,4x4,4,Left,Black,0
30351,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,134750,4,Automatic,Front,4,Left,Grey,4
11290,0,NISSAN,Teana,2011,Sedan,No,Petrol,2.5,110000,6,Variator,Front,4,Right,White,6
6272,2297,MERCEDES-BENZ,GLE 63 AMG,2016,Jeep,Yes,Petrol,5.5,17584,8,Automatic,4x4,4,Left,Black,0
706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,122874,6,Automatic,Rear,4,Left,Black,12
35839,690,HONDA,FIT,2016,Hatchback,Yes,Petrol,1.5,9756,4,Automatic,Front,4,Left,Blue,4
73071,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078,8,Automatic,4x4,4,Left,Black,0
16308,531,NISSAN,Juke,2012,Jeep,No,Petrol,1.6,116000,4,Tiptronic,4x4,4,Left,Silver,12
98282,1714,FORD,Explorer,2017,Jeep,Yes,Petrol,3.5,20000,4,Automatic,Front,4,Left,White,4
21953,730,FORD,Escape,2016,Jeep,Yes,Petrol,1.6,94400,4,Automatic,4x4,4,Left,White,0
600,0,LEXUS,GX 470,2003,Jeep,No,Petrol,4.7,230000,8,Automatic,4x4,4,Left,Beige,0
627,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,277405,6,Automatic,4x4,4,Left,Grey,12
8467,0,JEEP,Grand Cherokee Saiubileo,1999,Jeep,Yes,Petrol,5.9,20000,8,Automatic,4x4,4,Left,Black,12
47042,0,MERCEDES-BENZ,Viano,2013,Minivan,Yes,Diesel,2.2,350000,4,Manual,Rear,4,Left,Silver,6
35902,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,196475,4,Automatic,Front,4,Left,Black,4
20698,0,MERCEDES-BENZ,E 220,2007,Universal,No,Diesel,2.2 Turbo,220000,4,Automatic,Rear,4,Left,Silver,4
8781,0,OPEL,Zafira,2002,Minivan,No,CNG,1.6,3000,4,Manual,Front,4,Left,Silver,10
13485,0,MERCEDES-BENZ,Smart Fortwo,2014,Coupe,Yes,Petrol,1,9000,3,Automatic,Rear,2,Left,Silver,4
4077,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909,8,Automatic,4x4,4,Left,Black,0
188,289,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843,4,Automatic,Front,4,Left,Grey,0
6272,893,HYUNDAI,I30,2008,Hatchback,Yes,Diesel,1.6,81928,4,Automatic,Front,4,Left,Grey,4
5175,0,NISSAN,Skyline,2003,Sedan,No,CNG,2.5,197000,6,Tiptronic,Rear,4,Right,Silver,4
49165,696,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,128919,4,Automatic,Front,4,Left,Silver,4
18817,639,AUDI,A6,2014,Sedan,Yes,Petrol,2,279722,4,Automatic,4x4,4,Left,Black,0
7840,761,NISSAN,Tiida,2010,Hatchback,No,Petrol,1.8,132540,4,Automatic,Front,4,Left,Sky blue,8
35736,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,110483,4,Automatic,Front,4,Left,Yellow,4
16480,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,246122,4,Automatic,Front,4,Left,Silver,4
30,0,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,0,4,Automatic,Front,4,Right,Red,4
16778,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,45984,4,Automatic,Front,4,Left,White,4
19121,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,132742,4,Automatic,Front,4,Left,Silver,4
941,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603,6,Automatic,Front,4,Left,Black,12
14715,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,154847,4,Automatic,Front,4,Left,White,4
18117,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,69000,4,Automatic,Front,4,Left,Grey,4
862,690,HONDA,FIT,2016,Sedan,Yes,Petrol,1.5,31869,4,Automatic,Front,4,Left,Black,0
23521,765,FORD,Fusion TITANIUM,2015,Sedan,Yes,Petrol,2,77431,4,Tiptronic,Front,4,Left,Grey,12
28589,639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,83924,4,Automatic,Front,4,Left,Silver,4
11917,0,NISSAN,X-Trail,2005,Jeep,Yes,Petrol,2,137453,4,Automatic,4x4,4,Left,White,6
2979,640,MITSUBISHI,Outlander,2013,Jeep,Yes,Petrol,2,103112,4,Automatic,Front,4,Left,Silver,12
10349,475,FIAT,500 Sport,2012,Coupe,No,Petrol,1.4,128000,4,Tiptronic,Front,2,Left,White,6
21796,639,VOLKSWAGEN,Golf TDI,2014,Hatchback,Yes,Diesel,2.0 Turbo,51742,4,Manual,Front,4,Left,Blue,8
12544,639,FORD,Focus,2014,Hatchback,No,Petrol,2,103318,4,Automatic,Front,4,Left,Silver,0
20385,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,103000,4,Automatic,Front,4,Left,Blue,6
21012,777,TOYOTA,Camry sport,2014,Sedan,Yes,Petrol,2.5,140000,4,Automatic,Front,4,Left,Grey,8
16935,640,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2,111467,4,Tiptronic,Front,4,Left,Black,12
17876,0,HYUNDAI,Elantra,2014,Hatchback,No,Petrol,1.8,68800,8,Tiptronic,Front,4,Left,Red,8
24618,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,132603,4,Tiptronic,4x4,4,Left,White,8
22947,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,180491,4,Automatic,Front,4,Left,Silver,4
7213,0,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000,4,Manual,Front,4,Left,Blue,4
172486,0,TOYOTA,Land Cruiser,2018,Jeep,Yes,Diesel,4.7 Turbo,13000,12,Automatic,4x4,4,Left,White,16
21012,1249,MAZDA,Mazda 6 TOURING,2017,Sedan,Yes,Petrol,2.5,75492,4,Automatic,Front,4,Left,Red,8
8000,0,MERCEDES-BENZ,Vito,1998,Minivan,No,CNG,2.3,300000,4,Manual,Front,5,Left,Silver,5
6586,1190,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,0,6,Automatic,Rear,4,Left,Silver,12
14426,0,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,361600,4,Variator,Front,4,Left,White,4
18000,0,FIAT,500 Abarth,2013,Coupe,No,Petrol,1.4 Turbo,142000,4,Manual,Front,2,Left,White,4
37229,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,149329,4,Automatic,Front,4,Left,Black,4
18240,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,161518,4,Automatic,Front,4,Left,White,4
251,607,TOYOTA,Camry,2019,Jeep,Yes,Hybrid,2.5,56834,4,Automatic,Front,4,Left,Black,12
11133,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,4,Automatic,Front,4,Left,Black,12
15994,0,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,193000,4,Variator,Front,4,Right,Yellow,2
19456,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,192534,4,Automatic,Front,4,Left,White,4
37633,640,BMW,X3,2013,Jeep,Yes,Petrol,2.0 Turbo,200000,4,Tiptronic,4x4,4,Left,Brown,0
47042,0,MERCEDES-BENZ,Sprinter,2009,Microbus,Yes,Diesel,3.0 Turbo,30000,6,Tiptronic,Rear,4,Left,White,2
17876,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,131000,4,Tiptronic,Front,4,Left,Black,12
18503,2148,MERCEDES-BENZ,CLS 550 550,2010,Sedan,Yes,Petrol,5.5,150121,8,Tiptronic,Rear,4,Left,Black,12
7840,0,OPEL,Astra,1998,Goods wagon,No,Petrol,1.6,230000,4,Manual,Front,4,Left,Blue,4
16935,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,227911,4,Automatic,Front,4,Left,White,4
14269,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366,6,Automatic,4x4,4,Left,Blue,12
6272,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,312118,4,Automatic,Front,4,Left,Black,0
627,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696,6,Automatic,4x4,4,Left,Black,12
26657,784,CHEVROLET,Equinox LT,2017,Jeep,No,Petrol,1.5 Turbo,31006,4,Automatic,Front,4,Left,Blue,10
14113,0,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4 Turbo,210000,4,Tiptronic,Front,4,Left,Silver,12
8781,1275,HYUNDAI,Santa FE,2019,Sedan,Yes,Petrol,2.4,46264,4,Automatic,Front,2,Left,Grey,12
13184,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,125000,4,Automatic,Front,4,Left,White,4
5018,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6,Automatic,Rear,4,Left,Black,12
49058,1091,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,2.5,73148,4,Automatic,Front,4,Left,Silver,4
15681,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,2012,4,Tiptronic,Front,4,Left,Grey,8
470,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,108765,4,Automatic,4x4,4,Left,Blue,0
3200,0,FORD,Taurus,1998,Sedan,No,CNG,3,160000,6,Automatic,Front,4,Left,Golden,4
18817,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0 Turbo,68000,4,Tiptronic,Front,4,Left,Blue,6
61154,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493,8,Automatic,4x4,4,Left,Silver,0
37066,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,20388,4,Automatic,Front,4,Left,White,4
5959,0,OPEL,Vectra,2000,Jeep,No,Petrol,1.8,210000,6,Manual,Front,5,Left,Black,0
15053,0,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,11800,4,Automatic,Front,4,Right,White,7
11917,1062,TOYOTA,Corolla,2006,Sedan,No,Diesel,1.4 Turbo,162000,4,Automatic,Front,4,Left,Grey,6
